0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.6802777051925659,0.9195407032966614,-6.324858077277895e-07,0.6136732697486877,0.9181191921234131,-0.013220617547631264,0.555916965007782,0.9001722931861877,-0.027388129383325577,0.5262600183486938,0.8661494851112366,-0.041723813861608505,0.5228945016860962,0.8253615498542786,-0.05438562482595444,0.570723831653595,0.8228761553764343,-0.027133915573358536,0.5402092337608337,0.8377088308334351,-0.05630005523562431,0.5454743504524231,0.899053692817688,-0.07222051918506622,0.5558311939239502,0.9231997132301331,-0.08107440918684006,0.6080544590950012,0.8261998891830444,-0.03578059747815132,0.5837326049804688,0.8573985695838928,-0.06151995062828064,0.5835088491439819,0.9299721121788025,-0.06412265449762344,0.5930310487747192,0.9556945562362671,-0.06420911103487015,0.6472489833831787,0.8435378074645996,-0.0471687950193882,0.6236034631729126,0.8788528442382812,-0.07144037634134293,0.6205554604530334,0.9431740045547485,-0.061731453984975815,0.6274936199188232,0.9652544856071472,-0.05307316035032272,0.6866118907928467,0.8659113645553589,-0.059836432337760925,0.6632133722305298,0.9019579291343689,-0.07647424191236496,0.6576399803161621,0.9492806792259216,-0.06777116656303406,0.6590395569801331,0.9654942750930786,-0.05898412689566612,A
0.6439437866210938,1.014822006225586,-7.277996019183774e-07,0.5824865102767944,0.9978961944580078,-0.020417559891939163,0.5302466154098511,0.9273937940597534,-0.030887754634022713,0.5118500590324402,0.8476880788803101,-0.04151102527976036,0.5227255821228027,0.7859672904014587,-0.04823311045765877,0.558897078037262,0.8369718194007874,-0.0138431116938591,0.5405045747756958,0.7963383197784424,-0.048588477075099945,0.5491466522216797,0.8714462518692017,-0.06158008426427841,0.5582410097122192,0.8958680629730225,-0.0657731220126152,0.6028420925140381,0.8348626494407654,-0.019664550200104713,0.5782032608985901,0.817570149898529,-0.054779745638370514,0.5858507752418518,0.9090697169303894,-0.05326740816235542,0.6017313599586487,0.9190203547477722,-0.04396016523241997,0.6449492573738098,0.850875735282898,-0.03175484389066696,0.6194247007369995,0.8379595875740051,-0.06764315068721771,0.6220011115074158,0.9271175861358643,-0.05101936683058739,0.6372057199478149,0.9361506700515747,-0.03033600002527237,0.6864728331565857,0.8703711628913879,-0.04566410556435585,0.6582252979278564,0.871244490146637,-0.06357116997241974,0.6544120907783508,0.933674693107605,-0.04863414913415909,0.6657794713973999,0.9420897960662842,-0.03230345994234085,A
0.6440821290016174,1.0165660381317139,-6.811609409851371e-07,0.5848528742790222,1.001651406288147,-0.02845604531466961,0.5354641675949097,0.9224249124526978,-0.0379796028137207,0.515359103679657,0.8432796597480774,-0.04638269916176796,0.5179004073143005,0.781377911567688,-0.04831178858876228,0.5733177661895752,0.8246853947639465,-0.003941319417208433,0.5492799878120422,0.7924076318740845,-0.03550952300429344,0.5566415190696716,0.8667759299278259,-0.04587346315383911,0.5705603957176208,0.8854184150695801,-0.04846968501806259,0.6159512996673584,0.8220052719116211,-0.003361764131113887,0.5876485109329224,0.8110581040382385,-0.036413710564374924,0.5880588293075562,0.9009304642677307,-0.03402717784047127,0.6042637228965759,0.9049588441848755,-0.02329549565911293,0.6559979319572449,0.8344415426254272,-0.011053411290049553,0.6308929324150085,0.8310816884040833,-0.04756798967719078,0.6256188154220581,0.9183660745620728,-0.02997387759387493,0.6403302550315857,0.9212927222251892,-0.008362420834600925,0.6963232755661011,0.8518578410148621,-0.021700795739889145,0.669173538684845,0.8559617400169373,-0.04069988429546356,0.659978449344635,0.918125569820404,-0.027974030002951622,0.6710101962089539,0.9257441163063049,-0.013048249296844006,A
0.6480485796928406,0.9970824718475342,-6.756165475962916e-07,0.588232159614563,0.9938138723373413,-0.024516113102436066,0.5300768613815308,0.9093528389930725,-0.030573777854442596,0.5090930461883545,0.8219995498657227,-0.03635994717478752,0.5129563212394714,0.7628055214881897,-0.03532315790653229,0.5728752613067627,0.8111060857772827,0.00015292224998120219,0.546001672744751,0.773157000541687,-0.03004607744514942,0.5534312725067139,0.8482649326324463,-0.037684809416532516,0.5689871311187744,0.8724201321601868,-0.038158368319272995,0.6144428253173828,0.8079164028167725,0.00023279417655430734,0.5837613940238953,0.7886275053024292,-0.032558321952819824,0.5873780846595764,0.8820810914039612,-0.026859570294618607,0.6034079194068909,0.8880233764648438,-0.01303007360547781,0.6551657915115356,0.8186291456222534,-0.007926177233457565,0.6276695728302002,0.8083516359329224,-0.04476388916373253,0.6260345578193665,0.8972335457801819,-0.024803152307868004,0.6403217911720276,0.9012134671211243,-0.0012647504918277264,0.696140468120575,0.8336631059646606,-0.01867973618209362,0.668397068977356,0.8349540829658508,-0.03834887593984604,0.6612157225608826,0.8951935172080994,-0.026274548843503,0.6718330979347229,0.899533748626709,-0.01184187550097704,A
0.6480515599250793,1.003000020980835,-6.806001238146564e-07,0.5868223905563354,0.9899736046791077,-0.023588132113218307,0.5327264070510864,0.9062086343765259,-0.029635114595294,0.5128931403160095,0.8212652206420898,-0.035869698971509933,0.5127354860305786,0.7613810896873474,-0.03543616458773613,0.5727673172950745,0.8098464012145996,0.0026118552777916193,0.5453872084617615,0.7752456068992615,-0.027360208332538605,0.5552650690078735,0.8498465418815613,-0.03567789867520332,0.5709344148635864,0.8706141114234924,-0.036517344415187836,0.6133175492286682,0.807906448841095,0.0012595955049619079,0.5838100910186768,0.7858399152755737,-0.030451413244009018,0.5876885652542114,0.8764156103134155,-0.02591376192867756,0.603567898273468,0.88139408826828,-0.012905712239444256,0.6536263227462769,0.8189957141876221,-0.008223673328757286,0.62713623046875,0.806449294090271,-0.04453626275062561,0.6258008480072021,0.8943076133728027,-0.02560391277074814,0.6403066515922546,0.8978485465049744,-0.0023702075704932213,0.6944945454597473,0.8358865976333618,-0.02032131887972355,0.6664084196090698,0.8344380855560303,-0.03957153484225273,0.6601665616035461,0.8946838974952698,-0.026846058666706085,0.6715985536575317,0.9005753397941589,-0.011577574536204338,A
0.6380029320716858,0.998304545879364,-6.631871656281874e-07,0.5793120861053467,0.9848535060882568,-0.025594130158424377,0.5236930847167969,0.9003391265869141,-0.0329611711204052,0.5000608563423157,0.8146565556526184,-0.03985557705163956,0.5040878057479858,0.7524368166923523,-0.039598748087882996,0.5644989609718323,0.7965152263641357,0.00021640070190187544,0.5360065698623657,0.7645769119262695,-0.03009343519806862,0.5470279455184937,0.8415893912315369,-0.038738004863262177,0.5628735423088074,0.8605722188949585,-0.04036622866988182,0.6060915589332581,0.794731616973877,0.00011153571540489793,0.5747432112693787,0.7806724309921265,-0.03294084593653679,0.5807716846466064,0.8713135123252869,-0.028724636882543564,0.5969768762588501,0.8736843466758728,-0.016443362459540367,0.646992564201355,0.8081408143043518,-0.008171080611646175,0.6187707185745239,0.7983163595199585,-0.0448603518307209,0.618304967880249,0.884916365146637,-0.025560548529028893,0.6331128478050232,0.8864645957946777,-0.002587615977972746,0.6871168613433838,0.8273822069168091,-0.019210347905755043,0.6582688689231873,0.8266641497612,-0.0388297513127327,0.651308536529541,0.8864222764968872,-0.026645420119166374,0.6621965765953064,0.891189694404602,-0.011922826059162617,A
0.6381571888923645,0.9996356964111328,-7.071192840157892e-07,0.576535165309906,0.9815095663070679,-0.020358383655548096,0.5215613842010498,0.8946775794029236,-0.024337684735655785,0.5005367398262024,0.81022709608078,-0.02893350087106228,0.5012535452842712,0.7508137822151184,-0.026148736476898193,0.5636536478996277,0.7962045669555664,0.00459295092150569,0.5328347682952881,0.7617028951644897,-0.024075398221611977,0.5432719588279724,0.8398461937904358,-0.03177306428551674,0.5599299669265747,0.8548290133476257,-0.03328539803624153,0.6042376756668091,0.7960734963417053,0.002210259437561035,0.5716221332550049,0.7763639688491821,-0.02921413630247116,0.5758146643638611,0.8669527173042297,-0.024272006005048752,0.5927221179008484,0.866388201713562,-0.012014424428343773,0.6444187164306641,0.8085770606994629,-0.007904181256890297,0.6142203211784363,0.7943940162658691,-0.04268117994070053,0.6131752729415894,0.8825151324272156,-0.02214079350233078,0.629462480545044,0.8819375038146973,0.0009761198307387531,0.6851685643196106,0.8261135816574097,-0.02056264318525791,0.654248058795929,0.8214846253395081,-0.03854820877313614,0.6469610333442688,0.8811159133911133,-0.025260532274842262,0.6597251892089844,0.8839797973632812,-0.010308386757969856,A
0.6352167725563049,0.9851717352867126,-6.780035732845135e-07,0.576690137386322,0.9668819904327393,-0.018519869074225426,0.5196328163146973,0.8745797276496887,-0.022680003196001053,0.495878130197525,0.7877184748649597,-0.028088465332984924,0.49685636162757874,0.724949300289154,-0.026707259938120842,0.5612584948539734,0.7708136439323425,0.004341548774391413,0.5295833349227905,0.7364893555641174,-0.02437971904873848,0.5424779057502747,0.8166617155075073,-0.03250408545136452,0.559662938117981,0.834284245967865,-0.03431064635515213,0.6035125851631165,0.7688891887664795,0.001601649564690888,0.5667277574539185,0.7478111982345581,-0.02952509932219982,0.5738798975944519,0.8402900695800781,-0.02466844767332077,0.5924800038337708,0.8424781560897827,-0.012507040984928608,0.6448991894721985,0.7812426090240479,-0.00846986472606659,0.6117247343063354,0.7658296823501587,-0.04247807338833809,0.611767590045929,0.8550636768341064,-0.022318050265312195,0.6294339895248413,0.8585509061813354,0.0003809834597632289,0.6845359802246094,0.7983726859092712,-0.020783165469765663,0.6520671248435974,0.7925170660018921,-0.03792780637741089,0.644333004951477,0.8525384664535522,-0.024775683879852295,0.6574710607528687,0.8586553931236267,-0.010125876404345036,A
0.6423482298851013,0.9766202569007874,-6.677781243524805e-07,0.5808437466621399,0.9518399238586426,-0.014648216776549816,0.5221690535545349,0.8582032918930054,-0.017563384026288986,0.4962989091873169,0.776030421257019,-0.022441770881414413,0.49522489309310913,0.7146568894386292,-0.019946832209825516,0.5613417029380798,0.7566075325012207,0.005893134977668524,0.5278599262237549,0.7178532481193542,-0.02205348014831543,0.5421289801597595,0.7997106313705444,-0.030002335086464882,0.5589141845703125,0.8120619654655457,-0.03220067173242569,0.603194534778595,0.7573990821838379,0.001831037225201726,0.5664946436882019,0.7278497815132141,-0.028314992785453796,0.5751826167106628,0.8210421204566956,-0.022742437198758125,0.594351589679718,0.8200851082801819,-0.010428618639707565,0.6445780396461487,0.7702326774597168,-0.008853387087583542,0.6122961640357971,0.7446245551109314,-0.03947664424777031,0.6136218309402466,0.8357808589935303,-0.016478827223181725,0.6314705014228821,0.8387101888656616,0.007221774663776159,0.6848717331886292,0.7860493659973145,-0.02170373685657978,0.6541277170181274,0.7705537676811218,-0.03549615666270256,0.6466735005378723,0.830870509147644,-0.01945910044014454,0.6598420739173889,0.8366156220436096,-0.0032328099478036165,A
0.653827428817749,0.9612306356430054,-6.450350724662712e-07,0.5862111449241638,0.9255132079124451,-0.017902478575706482,0.5272035598754883,0.837571382522583,-0.02421204000711441,0.49918028712272644,0.7582653760910034,-0.032527558505535126,0.503465473651886,0.6960402727127075,-0.03354603797197342,0.5690510272979736,0.7478305697441101,0.0050019933842122555,0.5388273000717163,0.6940820217132568,-0.024692991748452187,0.5465724468231201,0.7748112082481384,-0.03318595141172409,0.5609657764434814,0.7937642931938171,-0.03428373485803604,0.6084349751472473,0.7497642040252686,0.001406875322572887,0.576728105545044,0.7084949612617493,-0.031159279868006706,0.5803946852684021,0.7998160719871521,-0.027156928554177284,0.5993597507476807,0.8032737970352173,-0.014399652369320393,0.6485806703567505,0.7614513039588928,-0.009260709397494793,0.6216171979904175,0.7262814044952393,-0.042120106518268585,0.6198066473007202,0.8135586380958557,-0.02110724337399006,0.6371912360191345,0.8183693289756775,0.0030741801019757986,0.6899963021278381,0.7767121195793152,-0.022165555506944656,0.6636964082717896,0.7465760707855225,-0.03527635708451271,0.6540049314498901,0.8058509826660156,-0.017600659281015396,0.6659268140792847,0.8175986409187317,0.0006701141246594489,A
